read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len
5a4d2b20-49d7-45f7-9354-afb04ec1c4ac,508,2021-05-20T12:19:45Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17451,372,377
943b7528-c158-41f0-a602-dcfcc84ee674,508,2021-05-20T12:19:46Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,375,378
eb812ad3-292a-4ce9-b100-56e40969176e,499,2021-05-20T12:19:46Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,29486,29866,375,378
89884aca-c190-4406-a00d-bf0bcaca87e6,489,2021-05-20T12:19:46Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3143,3531,377,380
3406048f-9bc1-4991-b0cd-d675904753e6,507,2021-05-20T12:19:47Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26520,26905,362,371
5bf91423-83b5-49ea-9563-ba812f676931,488,2021-05-20T12:19:47Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9859,363,376
1d5f6b91-0424-4597-a273-8cb3d5b36912,517,2021-05-20T12:19:47Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12256,384,387
00422218-86d6-4fd8-9850-e03e52d79ba3,518,2021-05-20T12:19:47Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10361,10764,395,399
faeab093-bd24-411d-bad9-a255e6c387df,503,2021-05-20T12:19:48Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12422,12802,366,374
4bb92892-7a89-4afe-87e5-a255bd714742,514,2021-05-20T12:19:49Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7944,8321,355,371
d8bd89ab-39f6-4eb9-b8b2-82a18176dd3f,510,2021-05-20T12:19:49Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3143,3531,377,383
b2bca9e9-41d6-414a-a110-1592818c0d17,236,2021-05-20T12:19:50Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7304,7416,110,112
1a77e874-71db-43fb-a264-91016ed11211,510,2021-05-20T12:20:02Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,386,386
e6797f38-b2f1-4ecb-8f5e-d31ad7db34ca,499,2021-05-20T12:20:03Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,354,362
a3093745-acd3-4e6f-b078-19b0a827c46b,461,2021-05-20T12:20:04Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21082,21456,356,362
922148e3-02a5-419d-911b-4e8536cacf1c,496,2021-05-20T12:20:04Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22650,375,380
ea8f4c86-2016-41c3-81bc-7e3588fbe242,507,2021-05-20T12:20:06Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24978,25369,387,390
0a65d959-9a6f-400a-b0a0-10ec7fc2c19a,488,2021-05-20T12:20:06Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13007,13385,365,372
a99e7df7-a40d-43bc-8cbe-568f63991ac0,494,2021-05-20T12:20:05Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,370,375
433cfcbd-a0eb-469d-840b-1661b04d0224,492,2021-05-20T12:20:07Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13319,13689,353,363
b5284434-f572-4c9b-9f5b-48a03116a9c2,507,2021-05-20T12:20:06Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8888,9273,371,380
2009526a-ac4c-4526-bb3b-01be26cce1e6,514,2021-05-20T12:20:08Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,380,385
ab9aab53-8f73-4f1a-a25f-4cdbae5496f0,497,2021-05-20T12:20:07Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13601,13982,374,377
4f06ead3-9b3b-452b-a668-b70fc3012757,505,2021-05-20T12:20:08Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28082,28456,363,368
a3530284-e80a-4c46-9636-f74d2ebf3e4d,498,2021-05-20T12:20:10Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,365,377
a042ae78-e141-4828-9c87-50da67ad80c0,501,2021-05-20T12:20:09Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13601,13984,369,371
fa4dbb91-ce5a-43fa-b24c-2ea0cecca0d5,506,2021-05-20T12:20:11Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,371,374
4cc1552b-ddd7-4cda-8064-ebae8bc50c7a,491,2021-05-20T12:20:11Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,381,387
892f68c9-f09b-49cb-be8d-05185085e687,503,2021-05-20T12:20:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6171,6563,377,386
a54949a4-e820-47bd-8af2-7f1c248b2b04,501,2021-05-20T12:20:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11317,11693,355,362
5882af01-1a19-4718-83f7-14c9c764b04b,510,2021-05-20T12:20:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,378,385
0cd7cb18-72fc-4925-9d2e-e02d622317db,504,2021-05-20T12:20:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28394,28778,356,369
b00f3f4a-e64f-4f6d-b88c-26913d512602,507,2021-05-20T12:20:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12710,13097,385,387
9cd3363f-b79d-487c-8287-05b147abb529,492,2021-05-20T12:20:27Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9859,365,371
1c253872-3193-4a2a-b38d-15b7136ef5ff,502,2021-05-20T12:20:28Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1028,356,371
ecb5d032-c79c-41c1-bc7e-a4e93897d5fc,513,2021-05-20T12:20:28Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29379,375,384
b18edcde-1091-4231-8228-b013f06cda8a,524,2021-05-20T12:20:29Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,722,394,398
81b9a173-aa57-4ecb-8c4a-e84b1abacedc,511,2021-05-20T12:20:30Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,377,381
2f59599c-860e-457a-bf64-a527f3975c50,498,2021-05-20T12:20:32Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28085,28464,357,370
278241c5-4631-42b1-a711-fe6d91636f18,270,2021-05-20T12:20:31Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26467,26591,121,123
0560285d-face-4fa3-9e2f-78ea0970484a,501,2021-05-20T12:20:32Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24978,25368,380,384
90d520be-557d-4e1e-843b-d0a26349c760,500,2021-05-20T12:20:33Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12417,12801,368,377
be0613b9-fec1-4ff4-a7ed-31dd9111c94c,498,2021-05-20T12:20:35Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22650,361,374
00a7df15-9265-4d37-9066-2d9abb26d375,506,2021-05-20T12:20:36Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,377,383
091a7f00-ff2f-4d8a-b1a2-799fdabe0832,505,2021-05-20T12:20:37Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28677,29063,365,375
ee836ee6-3ef3-4cfa-aab8-7379790ddf5d,505,2021-05-20T12:20:36Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27142,27533,380,381
d840de57-0f82-48b8-badd-ff6c3c328c62,522,2021-05-20T12:20:37Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15887,398,404
531582dd-5864-4ef4-87b7-5cdd88b5fb22,495,2021-05-20T12:20:49Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,369,375
04c8f2d9-df9c-42c6-8917-b1c5f196fd40,540,2021-05-20T12:20:50Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22798,23212,395,404
dda0afda-c8f7-40fd-a3a9-26cc54ac2427,510,2021-05-20T12:20:50Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,943,1335,383,390
02a5907a-00d5-483e-9b0d-4a6802afe10b,525,2021-05-20T12:20:50Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,413,414
6415ca1b-ab88-4b0e-af15-56c23e6c8c77,491,2021-05-20T12:20:49Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17761,364,370
08aeb958-1733-45ea-b69d-2fcf98a217e1,518,2021-05-20T12:20:49Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1879,2230,323,344
e12f8d20-d221-4031-af6d-7160885e0cb6,515,2021-05-20T12:20:51Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25278,25673,387,387
372142a4-f547-4906-92bc-420b87798fb5,515,2021-05-20T12:20:51Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,385,387
ddd8cb5d-64a0-4c2d-b1c1-9503af9d5225,511,2021-05-20T12:20:51Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,379,385
16e44125-7e20-417e-bfbf-c89a81c7a575,501,2021-05-20T12:20:50Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9783,10173,371,381
12d36efa-c0a5-49d4-a496-5b6c25e48fce,506,2021-05-20T12:20:50Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24982,25355,350,361
0bf7c8dc-8766-4aef-9035-4bff90c01115,787,2021-05-20T12:20:52Z,barcode26,?,29904,0,0,356,368
b24b0f6d-8f62-4d1f-9338-c5db34cf9b60,509,2021-05-20T12:20:52Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29375,363,378
1872e2f8-954d-4fb3-bd3c-82f6c880441a,493,2021-05-20T12:20:51Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21169,355,368
d08207a5-246c-4e86-afca-eccb4b0b4b5a,511,2021-05-20T12:20:52Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,378,380
3772c50e-dba1-4e91-a11b-20702f7fa41e,509,2021-05-20T12:20:52Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7035,7414,369,374
4ae6a244-cd30-43ba-b3d1-e313db8132c1,537,2021-05-20T12:20:54Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,407,413
72bb01b5-af6e-4a9a-bfa9-676438ea5635,523,2021-05-20T12:20:54Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10665,11074,402,402
3e6a13dc-7f34-4fb2-902c-c726fa63ad5c,505,2021-05-20T12:20:53Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1264,1652,381,384
5f60f363-05f6-47a9-8b98-abaf54753c1e,523,2021-05-20T12:20:56Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5257,5633,359,367
91096bb4-82ad-48f8-afbb-1b28681171cb,514,2021-05-20T12:20:55Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10998,11395,380,384
ba8d75e6-2ca6-4d05-b220-f27bb516f38a,501,2021-05-20T12:20:56Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13319,13689,355,363
3fe48fdb-033d-41ac-b4bf-c17b6747a204,419,2021-05-20T12:20:59Z,barcode26,*,0,0,0,0,0
843e251b-950c-4ccf-8642-5150a743d15a,489,2021-05-20T12:20:59Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21977,22346,325,350
fc6634ae-c45e-4308-ba64-ba4cea4df37c,511,2021-05-20T12:20:59Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,376,383
44e10de4-bab7-421b-b340-4897c468af81,504,2021-05-20T12:21:00Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9210,9585,365,367
33458756-a133-477a-b072-0446dcc0c7a5,508,2021-05-20T12:21:12Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9783,10173,376,384
35d5ea9a-9e51-4975-abba-c9e6c0e9e793,506,2021-05-20T12:21:12Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,943,1337,368,385
bd3023d6-9f7c-46d7-87a2-a272332452bb,506,2021-05-20T12:21:12Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24978,25367,387,387
b665fec6-3c04-4775-98d9-bc8856690e8d,509,2021-05-20T12:21:12Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4422,360,369
d58b07d8-7e4c-42b1-bbfa-d598bd3a5001,491,2021-05-20T12:21:12Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5267,5643,333,354
fd48cf49-b8ef-4dd9-8f6f-7a8676cea2cb,505,2021-05-20T12:21:13Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22645,356,371
1eb4d95e-ffad-4c4d-91b7-129a2e7c0fe7,515,2021-05-20T12:21:13Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17674,18062,368,379
510a4ad0-e22f-4d7e-a25d-4843332c9e8b,490,2021-05-20T12:21:12Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12417,12801,365,369
8a357e17-aff2-4843-a9c8-773b777b0cb0,510,2021-05-20T12:21:13Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,375,386
910bd147-d784-4684-bd67-1b181147fd4d,511,2021-05-20T12:21:14Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23122,23524,377,388
d5f8e2ca-aff7-48b6-a221-3a590a9ec75b,496,2021-05-20T12:21:13Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8888,9273,379,381
b61e78cb-4a74-438d-b7ad-f93fe6dbd27e,516,2021-05-20T12:21:15Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,382,387
401c0037-e818-470c-b0d6-b660306c4e59,498,2021-05-20T12:21:15Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8888,9273,365,373
29b9c34b-677a-49fc-a29d-aa447ffd9eee,507,2021-05-20T12:21:15Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24383,24790,380,388
4ccb2322-1d84-4582-88f0-4adfef77c44b,489,2021-05-20T12:21:15Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13007,13385,349,366
52786275-f62d-46f1-88c4-193529e9cfc6,518,2021-05-20T12:21:16Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6466,6873,378,400
94bdd752-2272-4b78-a3a5-0c35a06866f8,499,2021-05-20T12:21:15Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11002,11392,374,376
db23d240-1059-42d0-a5cc-cf9300a7e4e9,497,2021-05-20T12:21:15Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23788,24170,365,373
a36f9f78-1e1c-4512-974c-d161cd8c8109,501,2021-05-20T12:21:16Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15171,15560,369,379
c19fd3fd-ff32-46cd-9f2a-313deed2433f,507,2021-05-20T12:21:17Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26840,27227,373,378
5fe7d99a-7947-467c-bbd7-e47e2b26e5a3,547,2021-05-20T12:21:16Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20472,20890,400,411
3a48f60e-5577-406d-9817-fa573b24c2e9,504,2021-05-20T12:21:18Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1028,375,381
9724414d-082d-4daf-8091-8765536a8256,485,2021-05-20T12:21:18Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4648,5017,351,358
c85586ac-cb47-4b43-9089-4a00a905a250,508,2021-05-20T12:21:18Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15175,15545,348,362
115a1336-95c9-42a3-90ce-8ad305f83366,527,2021-05-20T12:21:19Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23442,23848,381,397
46a3e344-cea9-459b-8cbd-16d78265fc38,503,2021-05-20T12:21:20Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11690,370,379
97aaa071-4edf-4421-a626-e044a0a2b9de,494,2021-05-20T12:21:21Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,367,372
e4b564fd-bd79-41af-b559-9ac407700675,508,2021-05-20T12:21:21Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17678,18061,371,378
17440288-4708-44e0-8915-1d5291097970,508,2021-05-20T12:21:21Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25283,25673,370,373
b67ee311-f906-41d3-8f4b-fbe23787c27a,500,2021-05-20T12:21:22Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11002,11395,364,372
872401ee-eb35-469e-aba7-3aa2b3b117bc,490,2021-05-20T12:21:22Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9204,9585,373,378
d8c05292-04dd-4b0f-917e-f72b76407dd7,502,2021-05-20T12:21:23Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1028,365,377
de36cea6-3856-4052-898c-adff54e55826,506,2021-05-20T12:21:22Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5563,5958,381,391
bff0c7f4-a800-4c32-9316-d7ed194fc3c7,506,2021-05-20T12:21:22Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6167,6548,375,379
0a6ace02-4f72-416b-83a3-a8edce9d0a5a,501,2021-05-20T12:21:23Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,366,375
888cba48-643d-4fe8-881a-9949f9f92ae5,496,2021-05-20T12:21:22Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21078,21446,355,359
5681af81-f5eb-4c6d-acfa-1ae5677f2840,494,2021-05-20T12:21:25Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13598,13984,374,375
c176a827-cf11-480a-9b84-d973717e0f5f,490,2021-05-20T12:21:24Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26835,27211,354,361
f433a5c4-725b-4b49-b9f9-8fa0bb4c9210,507,2021-05-20T12:21:25Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5257,5640,360,377
9bd782f9-f7bd-4ad6-bbd1-c82f6d190516,503,2021-05-20T12:21:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,359,373
69db2bb7-c191-4905-b56a-02194fa91003,509,2021-05-20T12:21:25Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9855,372,375
68a972d3-89ea-49ca-b592-16a874614594,470,2021-05-20T12:21:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14395,14601,202,206
f0725c35-a291-43fd-aaa2-e5374cad301f,493,2021-05-20T12:21:25Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23794,24170,359,368
018424ea-448e-4b6a-8d36-38a94cb111c4,378,2021-05-20T12:21:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7034,7295,253,256
0e2155f7-7abd-4bdc-8885-1fcb3209b468,507,2021-05-20T12:21:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,373,387
b1d735d9-e212-4231-b860-da84b00bf582,497,2021-05-20T12:21:27Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23788,24113,307,317
8e2fac13-9551-4e58-babf-bdc35c8c5023,499,2021-05-20T12:21:26Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,367,374
61a54404-ad50-44eb-8c19-f8859147e5d7,521,2021-05-20T12:21:28Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28085,28460,352,369
faeec3c1-15ef-4f17-a4d1-077e76a014d4,923,2021-05-20T12:21:27Z,barcode26,?,29904,0,0,386,390
2603069c-2c76-4c15-915e-ab8f731423ed,497,2021-05-20T12:21:27Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13918,14299,374,378
226be690-db7d-4f05-a2f5-faa7566aaab8,505,2021-05-20T12:21:28Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22265,22646,369,373
ee66bbd9-6a23-4b4b-9841-f55cd51b9193,505,2021-05-20T12:21:28Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26197,26591,370,385
a9ff90d3-5841-471d-b35a-f8f62b1950b6,494,2021-05-20T12:21:29Z,barcode26,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26835,27215,366,376
