read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len
69f7d6ec-3f01-4be3-b04c-86621fc8b73a,510,2021-05-20T12:20:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,943,1272,322,325
c1ed2f85-0a8c-4764-8cde-5dca9e39cb3e,516,2021-05-20T12:20:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14207,14601,379,386
73c58687-80f2-41ce-91f0-cbeb738ad32a,510,2021-05-20T12:20:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5563,5958,385,388
f3ebc567-f7d3-4741-adf9-53bc1d0a2aea,500,2021-05-20T12:20:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10998,11391,368,376
e5284028-64ac-4dab-9aeb-53fedc2b1bd9,503,2021-05-20T12:20:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,373,377
7f5e0b20-d7ed-4bf4-a2c3-6413c2e05cf3,511,2021-05-20T12:20:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18895,19294,377,388
32ba2c80-d141-4504-9c02-e31751cf746d,523,2021-05-20T12:20:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,386,397
cf30cddf-d507-4eac-8462-32e24e7aa6e3,456,2021-05-20T12:20:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27181,27533,337,341
8259d1e1-a9bf-43a0-8093-465c94d64a9c,494,2021-05-20T12:20:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4425,362,367
2ed5ec4b-ae6f-4f42-a723-9e0570d2f695,509,2021-05-20T12:20:35Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21169,379,381
dfdb8e04-885f-4921-a2d5-4c15e6789ebd,502,2021-05-20T12:20:36Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8595,8983,344,374
436514d8-6210-45cd-ac3c-741d1d888fc2,492,2021-05-20T12:20:36Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17761,361,371
b7cd409b-fbd2-4bb1-93d4-88940b81dd09,496,2021-05-20T12:20:36Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21078,21456,353,371
8e116192-6d63-43ac-ace6-afa81ad11c1b,516,2021-05-20T12:20:49Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13919,14283,347,354
78827548-984a-4814-80b6-2168280a6235,476,2021-05-20T12:20:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5568,5958,345,367
0bae18fb-b102-41e7-bafb-db9bb47fc48f,501,2021-05-20T12:20:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24978,25368,333,371
f2640436-94a2-43ef-99c5-27132c435353,499,2021-05-20T12:20:54Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28394,28782,377,381
8b9f4b7a-d2f2-4b72-934f-932ed0c132b3,528,2021-05-20T12:20:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,399,405
a40028d4-deb0-4729-939e-bf96a77d1e2e,539,2021-05-20T12:20:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25901,26313,391,403
daade2ee-f176-477f-bc4d-6212e5860295,502,2021-05-20T12:20:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,372,381
002b9eca-cf54-47a6-90fe-b1ae912ac5bc,505,2021-05-20T12:20:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28081,28464,375,379
1f1f017a-32d1-421f-a471-30d12287cceb,525,2021-05-20T12:20:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10665,11074,401,406
30538d0b-c813-4c08-8307-e155146f6df7,526,2021-05-20T12:20:56Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1242,1652,394,401
871bed67-720a-46a3-b3e1-8cb15e30cb86,509,2021-05-20T12:20:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,372,378
e3b01532-ef4f-4f13-b005-5a5d7c1dc5b6,496,2021-05-20T12:20:58Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21169,358,367
bc49aeae-442b-4fe0-9e96-37ddd413fc4d,499,2021-05-20T12:20:58Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26835,27215,350,368
a504d724-2b60-4588-b53a-4f36aadfb11e,489,2021-05-20T12:21:00Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13918,14299,364,371
9638768e-5b15-4989-a1ab-1065c2c125c8,504,2021-05-20T12:21:00Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,381,383
00fa4631-9071-4cb7-9e38-fa47b314fd8a,520,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,944,1337,382,391
cdc24cef-d2f4-4e8b-ac5b-d5cf1a89d9e2,506,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22650,377,379
ae4b65cf-5ec7-45c0-849f-986993d15ff1,496,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28394,28782,361,370
e11ab9de-8fc9-41f8-a24d-a96989effc24,490,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,19548,19939,374,378
48094060-0c14-4627-8445-652593f2bb4d,469,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21108,21456,344,346
17a8e36f-1c1b-425d-b26a-bdd1957b6995,491,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18895,19296,377,386
47c8e1a4-cd08-410f-a3c0-42be23cd158e,494,2021-05-20T12:21:12Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20174,20547,366,366
b6048ae7-062d-4f4e-aa8b-049566a114dc,494,2021-05-20T12:21:13Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5257,5632,364,366
b8276970-4f85-40cf-92d5-3c9e05f10a7d,511,2021-05-20T12:21:14Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,375,383
7a324cbf-508a-41eb-9eb2-9437bcbcec9a,551,2021-05-20T12:21:13Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8249,8661,394,403
b27d3d6b-ff48-413d-a663-31169397d898,500,2021-05-20T12:21:13Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,372,376
47e3828b-1f9c-46e9-a191-f2d15b61b4a9,488,2021-05-20T12:21:14Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4053,4425,359,364
c5278e9e-20e7-492e-8158-98a96122e9e9,498,2021-05-20T12:21:14Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26198,26589,362,373
476fae2d-a873-49cc-8814-cd3173cb469a,500,2021-05-20T12:21:15Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23788,24170,359,372
548b9b69-5c31-41ef-bf3c-7dc2bb5c9a0d,502,2021-05-20T12:21:16Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4302,4689,352,369
e0d52e23-4a96-4595-9aa8-d64cc2245e7d,515,2021-05-20T12:21:16Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18895,19300,395,397
4e92579f-a352-47d6-8550-b81071839a04,510,2021-05-20T12:21:16Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11690,364,373
ec22abf7-2c76-447b-8a50-dad1c929213e,500,2021-05-20T12:21:16Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17714,18062,326,335
25b09187-9556-4ca7-a23c-6f7287682dc4,833,2021-05-20T12:21:16Z,barcode28,?,29904,0,0,371,372
4c9d3b91-197d-412d-a0c6-cbab8dab6e2c,484,2021-05-20T12:21:17Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,352,362
10f3b7c1-2a93-4f10-8e53-694f77359aa9,504,2021-05-20T12:21:17Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4294,4689,375,382
bfa4b954-f548-4038-9fb2-2f16e077cbee,538,2021-05-20T12:21:18Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,397,409
25307a42-3a9c-43e4-84ff-8505c0323832,534,2021-05-20T12:21:18Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16461,16830,337,355
4faf0f30-0d3a-49a7-8c87-b9648bdca4cf,469,2021-05-20T12:21:18Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17739,299,330
9f6de4f9-ff0b-4ae2-86ac-ef4ce3b98569,499,2021-05-20T12:21:19Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12712,13097,366,377
2e15b92e-34a6-44a0-b28d-201ab243ce0d,495,2021-05-20T12:21:19Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17760,357,370
9e682fed-e958-405e-b641-e8692bc79c46,514,2021-05-20T12:21:20Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17443,369,377
4e219b3f-2e4a-4bc8-bdfb-45964ef7892f,474,2021-05-20T12:21:20Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23497,23845,328,342
1bf99f99-0614-4419-8e1d-0638b9c18934,464,2021-05-20T12:21:18Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23788,24155,340,351
3c748cdb-fc50-4f26-be97-1331cd74b211,522,2021-05-20T12:21:20Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27854,401,403
0e242143-1d55-4660-ae6c-bcd53406362f,492,2021-05-20T12:21:21Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5262,5642,349,365
586b9e27-4345-41eb-bd53-716dfa804ccb,500,2021-05-20T12:21:21Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25601,25994,372,379
d88ce678-596c-4896-bd15-5d01fda8c235,493,2021-05-20T12:21:22Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11555,11949,386,391
3c5e6f76-cf10-4e2d-98b5-ef7a8117a3ac,510,2021-05-20T12:21:22Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26838,27227,373,384
a3e27d97-5596-47ce-94b3-a74bb0dd6a51,497,2021-05-20T12:21:23Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4636,5017,356,369
ad016a21-b9b5-470b-9859-ad072107e327,495,2021-05-20T12:21:22Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29379,370,379
7c2215d9-289b-478f-824b-60f2dffe7524,506,2021-05-20T12:21:22Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17066,17452,366,375
d0f293d5-52f8-4ea5-baa3-fac750775455,503,2021-05-20T12:21:22Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,363,380
9f6af19e-62b0-48d8-b817-567a46502b05,497,2021-05-20T12:21:23Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,357,369
5eb500fc-3406-433f-8b16-674e3ba72902,502,2021-05-20T12:21:23Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10998,11391,357,376
8fae244d-c1cd-48b0-9336-54cf20db4329,431,2021-05-20T12:21:24Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24712,25011,284,291
7ce051f1-6fee-4acd-b5cb-e7b7000a7e90,508,2021-05-20T12:21:23Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4425,367,372
a5a723ed-a10a-4e3d-8f93-824301ad76b7,492,2021-05-20T12:21:25Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,360,368
057641b3-e525-43f4-a197-97b6fda50e36,495,2021-05-20T12:21:24Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4422,351,365
0f02be51-06b5-460e-b5b1-4b2d033b54e2,505,2021-05-20T12:21:25Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13601,13984,371,377
5da97c55-9649-44f1-87cb-df3c876e7740,511,2021-05-20T12:21:23Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26197,26591,384,391
36785e73-fe22-417f-920a-c95bf6decf28,456,2021-05-20T12:21:25Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13958,14299,324,331
0b6ea803-0191-42eb-8a02-975a4b80c3f1,501,2021-05-20T12:21:26Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13603,13984,372,373
2b59f500-fc73-4787-9053-c9e42cb8fdc2,481,2021-05-20T12:21:25Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23805,24170,348,358
e1b157f8-920b-4a92-aaac-0a29b6bbab04,497,2021-05-20T12:21:26Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15826,16193,344,356
7459e2dc-ea52-47b4-9d5c-288ef024d56e,484,2021-05-20T12:21:26Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,338,360
ea66f830-239c-4aa1-9c0f-be8e319a787f,493,2021-05-20T12:21:26Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21169,366,371
7a3e3432-796c-4447-8347-58b4f76fcf6e,362,2021-05-20T12:21:28Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28254,28464,205,208
525c02f1-4dcb-4e3e-9de8-6eb76e4df2a6,504,2021-05-20T12:21:27Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18608,18980,356,365
d238292b-2a5f-436f-bce1-35e0a41fdbd7,507,2021-05-20T12:21:28Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3770,4158,379,381
2a458007-1f64-4fdd-ae39-5ca4553570be,500,2021-05-20T12:21:27Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22646,349,361
93d68597-62d8-45d6-aa54-2d3b40cd6e29,496,2021-05-20T12:21:28Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1028,362,370
6868d533-36c6-4ea4-aef8-1f3c8da2e437,519,2021-05-20T12:21:28Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15887,404,405
fed08a78-37b2-480b-9836-35e26b29eabe,501,2021-05-20T12:21:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,371,375
11d5b41a-6113-4ea8-ae59-a5aeffeedd5a,509,2021-05-20T12:21:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14209,14601,375,380
ad33098f-57a6-48f5-9e85-49c64f85957f,500,2021-05-20T12:21:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2829,3210,363,373
d5550ae9-8691-4e04-913f-ea47e57a7731,500,2021-05-20T12:21:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12417,12802,365,372
504298a8-10ea-4b2c-97d6-7e6efe6b9e69,500,2021-05-20T12:21:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17761,370,375
0207f822-2e5a-4e0c-988f-c53c2f97ac2d,495,2021-05-20T12:21:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,30,409,362,372
4d11e966-af24-4705-af90-10475ff5daba,435,2021-05-20T12:21:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22575,22904,306,319
5baacb85-569b-4882-93ed-eab87ded9812,507,2021-05-20T12:21:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3770,4164,377,386
4d86a4cd-7048-4618-a270-99c643487357,503,2021-05-20T12:21:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4296,4689,371,374
917f3334-120b-4782-9573-98f30f4aaa74,502,2021-05-20T12:21:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17440,359,366
b7756446-53c7-4989-846f-61ac17c313d5,495,2021-05-20T12:21:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12417,12802,363,372
2d907652-e6ba-4231-92ec-0d6b52442308,486,2021-05-20T12:21:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28081,28464,338,364
