read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len
12af3d7b-1785-4c0e-b881-20f1f38002c0,499,2021-05-20T12:20:06Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22266,22650,367,373
659340e0-ccfb-493b-b17b-ca760f08e538,501,2021-05-20T12:20:05Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17677,18062,368,374
f66d41e2-dd65-4f02-9144-13d4f83c2321,523,2021-05-20T12:20:07Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,374,380
812f40ce-01a7-4ce6-aa7b-e9eab69fdbd1,522,2021-05-20T12:20:06Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2270,370,383
abfef1aa-eae6-41e7-b41a-32a83b2c88ed,516,2021-05-20T12:20:07Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24383,24788,372,391
1e3dfcfd-29c8-49e0-8f39-0c785cbce3f9,522,2021-05-20T12:20:07Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27854,375,387
996a50d3-d2a2-4246-b9b4-6dbfe67d5544,482,2021-05-20T12:20:09Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22266,22650,350,363
cf8cc825-eae0-419d-bf5a-d91d36bcee77,528,2021-05-20T12:20:08Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27854,398,403
eaef79c4-3b0c-4cf1-88e4-71b60f73bc50,514,2021-05-20T12:20:09Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25278,25673,369,387
ca4c697a-bbf8-4566-8a8c-7604049ebf7d,491,2021-05-20T12:20:09Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9223,9551,312,323
b1d636b3-2ea0-460c-970b-69b3b7eb519e,503,2021-05-20T12:20:10Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9852,361,371
4bb62e77-a774-4cce-804e-dbf55a7b2eb2,518,2021-05-20T12:20:10Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23122,23523,388,393
f0c86586-e382-4983-9d8f-a43bf4dfd44d,806,2021-05-20T12:20:09Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26539,27227,667,680
eb6f29c4-a222-484f-91ef-ec635265931c,504,2021-05-20T12:20:10Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17966,18350,368,379
ce27831b-4369-411a-badf-0153533983dd,530,2021-05-20T12:20:11Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25900,26310,402,407
e4d078dd-2425-458a-adcf-5beca803e5ca,484,2021-05-20T12:20:10Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4053,4425,352,358
3a488b29-068c-467c-be28-9723b1662263,496,2021-05-20T12:20:13Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18633,369,372
66ac9772-42df-4e2d-921e-b10e16708746,490,2021-05-20T12:20:26Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21103,21456,334,345
1c80a7c2-fc06-467f-a979-434984f0c5cd,500,2021-05-20T12:20:28Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1028,379,383
f5f90a02-f77a-4fce-b077-158c863c81c9,441,2021-05-20T12:20:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18015,18349,319,325
fc2e9535-eb65-4cb2-b74d-e5c03afa63dd,506,2021-05-20T12:20:28Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1023,365,373
a877d8c3-3951-4078-b53d-7b42d509ba7c,505,2021-05-20T12:20:29Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,380,386
dd705126-b1cf-45cb-bae4-b76f00a9699a,495,2021-05-20T12:20:30Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,363,372
a079d9c5-3693-4090-962d-b54e9afd1f14,499,2021-05-20T12:20:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26839,27215,366,369
3de99349-a09e-4446-89a0-abbf8be7cf83,505,2021-05-20T12:20:30Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26520,26913,370,378
c4782280-e10d-4125-80c6-b4e84712be1d,502,2021-05-20T12:20:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,374,378
5ab59f27-5ab6-4888-8b92-ca442a1c2d10,493,2021-05-20T12:20:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11864,12256,353,365
f39952d3-b583-4906-bad7-fd1197f56d0f,508,2021-05-20T12:20:32Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2208,2592,369,373
30e22029-4a7f-47a3-87ce-a4ffd1438658,518,2021-05-20T12:20:33Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6466,6873,379,391
46dff48a-f0a9-4921-8e94-19920e364eab,513,2021-05-20T12:20:34Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,943,1337,382,390
cf6f6a07-e04f-4eec-b5ad-93a989a5056e,488,2021-05-20T12:20:33Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22267,22649,344,361
76581609-767e-4ce9-9ed9-1be1bcc8013b,500,2021-05-20T12:20:35Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16751,17117,334,349
f292dfa6-c8e2-42de-8431-30bd83aa72d0,515,2021-05-20T12:20:35Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26835,27223,376,381
ff9f31a8-dc71-4b74-a1d9-73589eb8f259,454,2021-05-20T12:20:35Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28141,28464,309,319
be1776b9-42e0-4c7b-b17f-f410eb48ed80,503,2021-05-20T12:20:35Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17761,368,377
c2959523-ab53-42bb-9fce-b884ca0a318e,505,2021-05-20T12:20:37Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9475,9850,358,370
eab700c2-570a-4d37-b1e8-920c3133271a,500,2021-05-20T12:20:36Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11566,11949,350,366
0c8c89eb-9ab7-47f4-b0a9-a91555102800,254,2021-05-20T12:20:49Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22518,22650,124,127
6b84be30-faee-42ce-ae91-489582b1ff5e,506,2021-05-20T12:20:50Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,367,376
fc5fdc19-b2c1-45b2-8e10-3c99214d3922,510,2021-05-20T12:20:49Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10372,10764,375,381
1782459d-578b-468e-a3f1-394cc3759b5a,527,2021-05-20T12:20:49Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15887,403,408
57e47296-cc5f-4a74-8a56-ad09616ad5a5,532,2021-05-20T12:20:51Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10671,11074,387,391
b0df2cfc-44b4-4eaf-89ef-30f7cbb584f4,497,2021-05-20T12:20:50Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9204,9584,357,368
b9299a42-0354-4cd6-b88e-7defcb2db7b0,499,2021-05-20T12:20:51Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17966,18349,362,372
a059eb53-69e0-48bb-9335-a7ce0bf7ad5a,533,2021-05-20T12:20:52Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,390,403
a97c23a1-04e7-491e-a00d-622a47014f12,523,2021-05-20T12:20:52Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6466,6873,390,399
1573e1cb-10da-4efb-a3ac-f82c3a66c14e,505,2021-05-20T12:20:50Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,19198,19614,359,384
4c3ea10f-4ef2-485f-98d2-7bdeb21aa3de,504,2021-05-20T12:20:53Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22650,375,381
e20b3838-d2c8-42ba-a8c6-379146c9bd8c,901,2021-05-20T12:20:51Z,barcode03,?,29904,0,0,383,390
048e96b7-40dd-44bd-a001-99b3ec3346a2,503,2021-05-20T12:20:52Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3770,4164,379,388
97016747-b949-471d-ae44-7375c0d7a061,506,2021-05-20T12:20:51Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26520,26911,379,383
2b90f576-4b6f-4cfc-b44c-7135276e08ce,507,2021-05-20T12:20:54Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7942,8333,379,382
d0a66e64-b618-414b-8dcd-e8261056b755,492,2021-05-20T12:20:54Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13007,13385,368,372
41836291-635b-4829-b30a-2b970f2f75fc,506,2021-05-20T12:20:54Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25604,25994,378,382
780be67f-22e5-45c4-a9ac-bf600a717eea,507,2021-05-20T12:20:53Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18663,356,374
5e3b76fe-79b4-4da6-a5ae-9445cd6fe945,521,2021-05-20T12:20:55Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27854,391,396
b926bd12-4dde-43bc-a137-7a57338c9bf2,525,2021-05-20T12:20:56Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,391,398
30481603-543f-4485-ac25-77d489de9c03,494,2021-05-20T12:20:57Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17966,18349,372,376
0174a485-2f52-497b-b63c-fd7199530e23,515,2021-05-20T12:20:58Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26520,26913,377,385
6940182f-486e-49e1-8fea-3fd38d469c06,502,2021-05-20T12:20:59Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4294,4689,375,382
83aeab5c-d2eb-428c-9c79-d64410f46377,509,2021-05-20T12:20:58Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12256,372,383
5204a542-0ae2-48da-ba40-a6f9440e73c3,513,2021-05-20T12:21:12Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27784,28173,381,388
89af6f5c-c6ce-41eb-87ec-2594d85611d1,536,2021-05-20T12:21:12Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,722,390,401
6de3b8a2-0815-486f-b0d4-59ac6f808801,507,2021-05-20T12:21:13Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,722,381,389
384c0e9e-1dca-41cc-829f-81d4f81496bf,510,2021-05-20T12:21:14Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27141,27533,373,383
51829920-5988-4de8-a0f5-b6cfdfde9bc6,508,2021-05-20T12:21:15Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13598,13984,376,382
a8e6eff0-8e55-47c5-9a2d-1d64b6d5387b,526,2021-05-20T12:21:15Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27854,389,400
aef6d507-db95-439a-9a1b-ed467c8ee5fc,498,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10109,10459,327,338
8aa4d05f-62a1-48c1-8dac-57323809964a,485,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5578,5958,349,363
907c71c1-fa7c-46c3-9cf7-d0136cfe5dc3,497,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7626,8018,361,373
3e758f63-49be-4fef-9c0f-38e0d45edb44,521,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23122,23522,386,394
1a2a01fa-58a8-4836-812f-adce3888d7c3,497,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17382,17761,341,361
7da2c0c4-0488-40bf-907b-9d6ae189eedd,533,2021-05-20T12:21:17Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18255,18669,383,399
157ee575-f09d-45cc-907f-b0ecda022cfb,508,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2263,384,385
301f4362-d5c5-4497-b224-8cb8e67acee4,504,2021-05-20T12:21:17Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8888,9273,370,375
8918956d-6877-4334-abff-3af16c858d64,512,2021-05-20T12:21:16Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5563,5958,382,392
2f7e0b70-1cc8-4492-943a-5658eb8763ee,518,2021-05-20T12:21:17Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16748,17153,379,389
0173cd06-7155-4e77-b645-b147d499e4c2,531,2021-05-20T12:21:17Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23442,23847,397,401
a083ef4a-4287-49cf-87eb-cc161e6436aa,535,2021-05-20T12:21:18Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22797,23212,395,407
e8786629-bfcb-4498-af7a-7549558a28fa,492,2021-05-20T12:21:19Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,357,371
32e0feef-afad-4425-8c62-07c0db171d85,510,2021-05-20T12:21:19Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17966,18349,367,375
57689c5c-725a-4ac0-9237-961651addd92,497,2021-05-20T12:21:19Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10998,11394,369,378
05870c8f-607e-4576-9a9c-65e76426911a,1035,2021-05-20T12:21:18Z,barcode03,?,29904,0,0,376,386
37ebcf67-f23e-4667-a31f-298e16d6b046,509,2021-05-20T12:21:21Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,377,384
75a55d2d-59b4-47e2-b444-5a424272d529,502,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17679,18062,367,376
5a2d2acf-ba73-48cf-aab5-0663ecc33a83,512,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4303,4689,378,380
1e341a0d-c8f6-4e32-999e-d4f96470ebd0,522,2021-05-20T12:21:19Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7942,8341,393,398
d7cf85be-7c79-499e-940a-1f4bc947ec6c,500,2021-05-20T12:21:20Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13598,13982,372,375
dbc7985e-0439-4309-969b-4f3c39100d78,511,2021-05-20T12:21:20Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4294,4689,376,379
74df64a2-9807-421d-bcee-ea35ba37817f,509,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6167,6551,371,379
de7afcfd-762f-485f-984a-2385fe9c18b5,533,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20472,20890,402,410
7bed0f6a-5ed4-40e4-a7ba-497bb32d9d75,524,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10361,10764,390,398
622cedc7-b82a-4c34-b11b-40ed63783094,524,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10665,11074,375,391
35dd3190-8c24-4621-bbf2-27ee33dca165,511,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17674,18062,381,384
183508c8-983b-49dd-914e-fc39ce0a3ddd,499,2021-05-20T12:21:23Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21966,22346,358,365
1bfcbe06-52df-4daa-b834-9086ecd3d55d,527,2021-05-20T12:21:22Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,722,397,398
b19d8c13-2eda-40c2-8ae0-d2cc21b18ce4,513,2021-05-20T12:21:23Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2504,2905,380,393
26748aa0-c782-437d-8e63-1d7b66415e1d,506,2021-05-20T12:21:25Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16449,16833,376,380
299bd87c-3aed-4c70-afc9-358939fde031,490,2021-05-20T12:21:24Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3138,3531,370,376
0c8043cf-fdbe-4309-9eb4-e749413d8776,505,2021-05-20T12:21:24Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13030,13411,349,362
dc5cbc50-200d-44e6-b78a-12520b657baf,517,2021-05-20T12:21:24Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6169,6551,372,376
1a77893e-bea3-44c5-8f8f-178a30703683,506,2021-05-20T12:21:23Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21964,22346,362,375
7b280f43-0eb8-4851-8496-95952e0831e6,501,2021-05-20T12:21:24Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,372,376
c78b47ab-6072-442f-ad2b-4f7d1fcbc6eb,490,2021-05-20T12:21:23Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7034,7416,362,368
2587b008-a8bc-4ea0-bcfe-3edeb773b2db,494,2021-05-20T12:21:25Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,357,373
a40c9f68-5953-4a95-a9f4-55a3997debe6,492,2021-05-20T12:21:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9502,9859,313,332
e8567a12-fb2c-4a66-89f7-d16919cd5296,512,2021-05-20T12:21:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1868,2264,380,389
f048f5c1-a3b4-46b3-8faa-b767a5bd2347,531,2021-05-20T12:21:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1242,1639,377,386
8d2d9c3e-53fc-4bb7-81f6-40dd88b6221a,503,2021-05-20T12:21:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9783,10173,376,380
998d0142-bfc5-4e1f-a741-bf125e95d170,511,2021-05-20T12:21:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24981,25369,367,380
798432ce-e9e6-4359-b108-398d3756f721,505,2021-05-20T12:21:26Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2503,2905,390,392
c3827782-8f10-4bef-8874-5a6b4c715d66,501,2021-05-20T12:21:27Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,378,379
51b19ecf-6468-4477-b45e-93de7531c7db,505,2021-05-20T12:21:29Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4294,4689,371,388
b01dada5-1559-4685-93ca-e51aea77b92a,893,2021-05-20T12:21:27Z,barcode03,?,29904,0,0,387,389
66d46be1-35dc-4b91-b826-26a4be7e4f2a,524,2021-05-20T12:21:30Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,385,401
04f4ad3b-864a-4e05-8ba0-ae7737111698,496,2021-05-20T12:21:30Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17758,364,367
cc6b30ea-646c-4966-a8c9-4ac3ac975d82,508,2021-05-20T12:21:30Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26835,27227,378,384
78a83db0-cfbf-4dcd-82e3-33c121f28158,489,2021-05-20T12:21:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21167,354,364
f0c1b111-902d-474e-b53f-51fbac442092,504,2021-05-20T12:21:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9859,375,379
480e10c7-3726-4939-bb39-04647bb695c0,529,2021-05-20T12:21:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15479,15887,387,402
195af330-a437-46a5-96b6-4581133fe7c0,503,2021-05-20T12:21:31Z,barcode03,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,363,375
