read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len
7aab097f-7973-45b6-9cac-47785135639e,423,2021-05-21T01:33:32Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9477,9825,284,305
f50979ee-ff21-4b30-8466-2b44b6714ce9,505,2021-05-21T01:42:44Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4295,4689,385,385
5a439706-028e-4dc1-b8a9-3fa9635fa0d7,472,2021-05-21T01:43:51Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17713,18062,338,344
2cbfc349-1964-4705-9546-7398c3fba6cb,195,2021-05-21T02:02:05Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,1964,79,83
e32d0ce4-1a0d-44af-a63a-eecf3988494f,200,2021-05-21T02:06:03Z,barcode17,*,0,0,0,0,0
e1a9c0f8-2f5d-4f0a-8964-a68840a74bca,512,2021-05-21T02:20:59Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13918,14299,371,374
4f7c135f-fa45-443b-bd5d-149b823a5d0f,306,2021-05-21T02:36:31Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17875,18069,188,192
97cea030-95bd-47d9-bdca-9079144e09cf,506,2021-05-21T02:41:10Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,369,378
fa5118b3-46e3-4e99-8316-d87c4d624009,432,2021-05-21T02:42:51Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21356,21744,320,328
55de6e58-eec5-4beb-9d7f-301945946c37,490,2021-05-21T03:00:39Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14207,14587,348,364
125bddad-b28e-4bce-964d-8bb074b5c25e,489,2021-05-21T04:04:05Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13919,14299,365,369
5b096fa2-e666-45ee-b52a-fdfaff66777d,502,2021-05-21T04:16:23Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12490,370,377
71fb313d-6132-4936-a38e-eda392c1e0e0,451,2021-05-21T04:30:18Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21965,22318,326,332
00b127e1-2730-4745-9c83-ec44765b4b5c,527,2021-05-21T04:50:54Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,377,394
638d1345-a207-4461-8fc2-683a6918d4fa,495,2021-05-21T04:59:02Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22515,22904,364,366
cd526e15-0dfe-4dfd-965b-a3a3d3a39f58,493,2021-05-21T05:01:55Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,366,373
3f2d85d2-f203-4fc2-90ca-fb7af5881fc8,472,2021-05-21T05:03:59Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4053,4425,345,354
014dd53c-0e0a-4d39-b49d-d96e0b81555e,489,2021-05-21T06:01:26Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,360,375
2f912c75-fc6d-4ab0-900f-2f717c296419,470,2021-05-21T06:28:19Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25307,25666,317,328
1897f522-4ee8-4d1b-a2ed-9b558c97ffdf,500,2021-05-21T06:52:33Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,30,410,365,371
59c7c70e-db1a-4845-9f9c-0a46bfc4dd86,501,2021-05-21T06:54:35Z,barcode17,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12491,365,376
